"STATION","species1","species2","overlap"
"FTGI","FISP","HOFI",0.0136775090186993
"FTGI","FISP","PISI",1.52176996334672e-16
"FTGI","FISP","AMGO",1.38599397665987e-10
"FTGI","FISP","EVGR",1.16319729549082e-16
"FTGI","SOSP","WTSP",0.119395871314757
"FTGI","SOSP","NOCA",4.47139699674368e-05
"FTGI","SOSP","RBGR",2.3411330989959e-16
"FTGI","SOSP","INBU",0.0128777818586842
"FTGI","SOSP","RWBL",3.87328660134154e-13
"FTGI","SOSP","COGR",0.0580408360472374
"FTGI","SOSP","BHCO",9.62381945077073e-14
"FTGI","SOSP","BAOR",1.12694399769243e-16
"FTGI","SOSP","PUFI",0.263388985874443
"FTGI","SOSP","HOFI",0.00349805933373612
"FTGI","SOSP","PISI",0.195996649995554
"FTGI","SOSP","AMGO",2.18402372336786e-16
"FTGI","SOSP","EVGR",3.04366690607875e-07
"FTGI","WTSP","NOCA",0.0510006290778357
"FTGI","WTSP","RBGR",2.00986084079127e-16
"FTGI","WTSP","INBU",0.162345144865158
"FTGI","WTSP","RWBL",2.78507884575975e-08
"FTGI","WTSP","COGR",0.583237123130016
"FTGI","WTSP","BHCO",1.73587445641673e-08
"FTGI","WTSP","BAOR",1.36517010821352e-16
"FTGI","WTSP","PUFI",4.34859762311303e-05
"FTGI","WTSP","HOFI",0.34522407382284
"FTGI","WTSP","PISI",0.00012571183949925
"FTGI","WTSP","AMGO",1.89934248782956e-16
"FTGI","WTSP","EVGR",1.84140286012741e-16
"FTGI","NOCA","RBGR",1.63296525398664e-16
"FTGI","NOCA","INBU",0.716099233493231
"FTGI","NOCA","RWBL",0.00126402270651158
"FTGI","NOCA","COGR",0.0255074410632607
"FTGI","NOCA","BHCO",0.00261755175402029
"FTGI","NOCA","BAOR",1.14301054903405e-16
"FTGI","NOCA","PUFI",1.07060050515851e-16
"FTGI","NOCA","HOFI",0.241412893573441
"FTGI","NOCA","PISI",1.56118782313808e-16
"FTGI","NOCA","AMGO",1.76311045362211e-16
"FTGI","NOCA","EVGR",1.15136156173558e-16
"FTGI","RBGR","INBU",3.86746772722231e-15
"FTGI","RBGR","RWBL",0.0126165238950302
"FTGI","RBGR","COGR",1.83453952357062e-16
"FTGI","RBGR","BHCO",0.000256559989138287
"FTGI","RBGR","BAOR",0.0816331153167941
"FTGI","RBGR","PUFI",2.27573454845267e-16
"FTGI","RBGR","HOFI",1.31061591471674e-16
"FTGI","RBGR","PISI",2.64263627609909e-16
"FTGI","RBGR","AMGO",0.724546878062257
"FTGI","RBGR","EVGR",1.22814361667041e-16
"FTGI","INBU","RWBL",0.00325120987649125
"FTGI","INBU","COGR",0.1226412266453
"FTGI","INBU","BHCO",0.00541396646979843
"FTGI","INBU","BAOR",1.05998975107268e-14
"FTGI","INBU","PUFI",2.5848461064155e-10
"FTGI","INBU","HOFI",0.329230935657007
"FTGI","INBU","PISI",8.28181367725637e-10
"FTGI","INBU","AMGO",1.74771031703856e-10
"FTGI","INBU","EVGR",1.71327483954209e-16
"FTGI","RWBL","COGR",9.32544687586546e-12
"FTGI","RWBL","BHCO",0.751665192704651
"FTGI","RWBL","BAOR",0.000134403399966011
"FTGI","RWBL","PUFI",1.40954692929095e-16
"FTGI","RWBL","HOFI",8.87541098715261e-07
"FTGI","RWBL","PISI",1.60941231284068e-16
"FTGI","RWBL","AMGO",0.0516832074120507
"FTGI","RWBL","EVGR",8.2599566544896e-17
"FTGI","COGR","BHCO",9.13911131029023e-13
"FTGI","COGR","BAOR",1.50654988843677e-16
"FTGI","COGR","PUFI",1.53748247868752e-10
"FTGI","COGR","HOFI",0.137951284814052
"FTGI","COGR","PISI",7.23255151307239e-10
"FTGI","COGR","AMGO",1.94217353686759e-16
"FTGI","COGR","EVGR",2.36516887541027e-16
"FTGI","BHCO","BAOR",1.09280820859711e-06
"FTGI","BHCO","PUFI",1.55332389805969e-16
"FTGI","BHCO","HOFI",1.11898266284026e-06
"FTGI","BHCO","PISI",1.7968971442884e-16
"FTGI","BHCO","AMGO",0.013638262476205
"FTGI","BHCO","EVGR",7.19902826727718e-17
"FTGI","BAOR","PUFI",1.39585160758509e-16
"FTGI","BAOR","HOFI",9.0965768633037e-17
"FTGI","BAOR","PISI",1.81868143519813e-16
"FTGI","BAOR","AMGO",0.222049448182832
"FTGI","BAOR","EVGR",1.39107026867444e-16
"FTGI","PUFI","HOFI",8.07976026302018e-17
"FTGI","PUFI","PISI",0.414003304861604
"FTGI","PUFI","AMGO",2.41964414547181e-16
"FTGI","PUFI","EVGR",8.91716748946424e-17
"FTGI","HOFI","PISI",1.41049743999225e-16
"FTGI","HOFI","AMGO",1.37688006455219e-16
"FTGI","HOFI","EVGR",1.92757736102134e-16
"FTGI","PISI","AMGO",2.64953457601939e-16
"FTGI","PISI","EVGR",1.03380548781105e-16
"FTGI","AMGO","EVGR",1.13663176358133e-16
